Position,SpineBaseX,SpineBaseY,SpineBaseZ,SpineMidX,SpineMidY,SpineMidZ,NeckX,NeckY,NeckZ,HeadX,HeadY,HeadZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,WristLeftX,WristLeftY,WristLeftZ,HandLeftX,HandLeftY,HandLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowRightX,ElbowRightY,ElbowRightZ,WristRightX,WristRightY,WristRightZ,HandRightX,HandRightY,HandRightZ,HipLeftX,HipLeftY,HipLeftZ,KneeLeftX,KneeLeftY,KneeLeftZ,AnkleLeftX,AnkleLeftY,AnkleLeftZ,FootLeftX,FootLeftY,FootLeftZ,HipRightX,HipRightY,HipRightZ,KneeRightX,KneeRightY,KneeRightZ,AnkleRightX,AnkleRightY,AnkleRightZ,FootRightX,FootRightY,FootRightZ,SpineShoulderX,SpineShoulderY,SpineShoulderZ,HandTipLeftX,HandTipLeftY,HandTipLeftZ,ThumbLeftX,ThumbLeftY,ThumbLeftZ,HandTipRightX,HandTipRightY,HandTipRightZ,ThumbRightX,ThumbRightY,ThumbRightZ
Standing,-0.0002407284,0.2283403,2.753043,0.3088288,0.3772793,2.740772,0.6108247,0.5110524,2.723823,0.7450974,0.486456,2.747051,0.4411713,0.5531135,2.58983,0.1534466,0.6097949,2.522852,-0.08115898,0.5555422,2.478895,-0.1366109,0.5373108,2.465926,0.5547016,0.2817673,2.84751,0.5920407,0.07020796,2.932443,0.7332321,-0.1148538,2.88178,0.7791832,-0.1298918,2.833754,-0.0238992,0.2689014,2.676496,0.1216839,-0.1444211,2.587245,0.1217712,-0.6051185,2.54555,0.1732659,-0.6872478,2.486668,0.02519611,0.1804031,2.753543,0.223797,-0.1589527,2.658424,0.2611075,-0.5680522,2.674649,0.1878504,-0.6382017,2.534963,0.5368517,0.4787588,2.731079,-0.2051068,0.5111389,2.480057,-0.1282669,0.4830105,2.471393,0.8499639,-0.1486688,2.75978,0.8144512,-0.1180065,2.791632
Standing,-0.00945129,0.2436107,2.729965,0.307766,0.3782012,2.73769,0.6108812,0.5107862,2.723694,0.7451258,0.4859697,2.74704,0.44085,0.5534156,2.589319,0.1489488,0.6086036,2.518656,-0.08263863,0.5519626,2.475733,-0.1366111,0.5350809,2.4622,0.5550019,0.281341,2.848023,0.5975974,0.06583916,2.927164,0.73827,-0.1203609,2.880541,0.7801443,-0.1309407,2.835645,-0.02851413,0.2773843,2.666372,0.08996864,-0.1466105,2.599584,0.1094842,-0.5568872,2.548894,0.1430031,-0.6406604,2.430987,0.008195341,0.2046856,2.707223,0.2235864,-0.1568549,2.658692,0.2477222,-0.5673664,2.669751,0.1817088,-0.6404657,2.527836,0.5367904,0.4785424,2.730564,-0.2068132,0.5071222,2.480137,-0.1271182,0.4780801,2.46375,0.8505082,-0.1497217,2.759794,0.8171653,-0.1163251,2.789943
Standing,-0.005416098,0.2348285,2.745233,0.3082232,0.3767012,2.739182,0.6110362,0.5104575,2.723462,0.7449492,0.484951,2.746331,0.4413165,0.552663,2.589192,0.1517592,0.6073912,2.517164,-0.08105338,0.5515879,2.472173,-0.1356665,0.5329294,2.458759,0.5534204,0.2814155,2.844876,0.612559,0.03720767,2.924132,0.7590762,-0.1432456,2.872853,0.7798734,-0.1315797,2.82851,-0.02745007,0.2732151,2.671069,0.1179615,-0.1408069,2.586765,0.1210802,-0.6024973,2.546449,0.1696837,-0.6854056,2.483925,0.01989289,0.1859935,2.749742,0.2031626,-0.2101092,2.74542,0.2451023,-0.643706,2.66932,0.1678121,-0.6632372,2.508877,0.5369378,0.4781044,2.730462,-0.2034684,0.5035061,2.473564,-0.1248037,0.4773978,2.454308,0.8466522,-0.1484482,2.753525,0.8035013,-0.1334538,2.8015
Standing,-0.009414402,0.2433285,2.730509,0.307307,0.3777639,2.736061,0.6110604,0.5101343,2.723264,0.7450636,0.4845783,2.746492,0.441433,0.5526887,2.588886,0.1505012,0.6073982,2.51484,-0.08280521,0.5476051,2.469212,-0.1355329,0.5293632,2.456701,0.5538218,0.2814325,2.845063,0.6090922,0.04492884,2.922212,0.754547,-0.1368372,2.872854,0.7767302,-0.129371,2.832935,-0.02948999,0.2785744,2.664186,0.09245947,-0.1445053,2.598164,0.1191495,-0.6063868,2.545781,0.1726451,-0.6861433,2.482301,0.008238414,0.2052305,2.705176,0.1914894,-0.1863542,2.734196,0.212917,-0.6480293,2.632361,0.1716778,-0.6596472,2.49571,0.5368382,0.4778644,2.729834,-0.2027652,0.5013993,2.475907,-0.1257519,0.4773942,2.463584,0.8424373,-0.1455036,2.754333,0.8131537,-0.1147655,2.788833
Standing,-0.005662032,0.2351546,2.743493,0.3079311,0.3762341,2.737654,0.6112587,0.5097975,2.722961,0.7447726,0.4835654,2.745166,0.4422413,0.5518591,2.588657,0.154473,0.607119,2.514292,-0.08201813,0.5470325,2.468166,-0.1350021,0.528762,2.454282,0.5532662,0.2813054,2.843974,0.6105399,0.04035793,2.924492,0.7573369,-0.139584,2.871812,0.7785,-0.1302082,2.833109,-0.02781843,0.2729939,2.670737,0.1197476,-0.1404691,2.588601,0.1239847,-0.6135017,2.545103,0.1747453,-0.6939708,2.478961,0.01953487,0.1865625,2.744806,0.2242547,-0.1643622,2.661671,0.2159758,-0.5389487,2.700688,0.1802643,-0.6264646,2.556818,0.5370253,0.4774439,2.729697,-0.2039104,0.5019596,2.479012,-0.12191,0.4758656,2.461705,0.8493772,-0.1489539,2.761655,0.8166733,-0.1195621,2.792495
Standing,-0.0107731,0.2550675,2.724729,0.3071077,0.3793599,2.733914,0.611436,0.50925,2.722647,0.74496,0.4830416,2.744831,0.4451835,0.5491297,2.586998,0.1526639,0.6060361,2.510394,-0.08225121,0.5443878,2.46501,-0.1341962,0.5263194,2.450982,0.5535291,0.2811953,2.844046,0.6065568,0.0476549,2.924054,0.7501243,-0.1360093,2.876513,0.7772312,-0.1300319,2.833923,-0.02887413,0.2934392,2.65753,0.1236381,-0.1200651,2.597256,0.106051,-0.5307662,2.548136,0.139119,-0.6156044,2.430708,0.004470021,0.2140896,2.703784,0.2242461,-0.1644223,2.661671,0.2456038,-0.5751307,2.671389,0.1822274,-0.6531563,2.532032,0.5370649,0.477284,2.729017,-0.2009649,0.4984624,2.470397,-0.1165239,0.4800607,2.457444,0.8446311,-0.1452667,2.75663,0.8166364,-0.1196677,2.783545
Standing,-0.004262159,0.2354427,2.74577,0.3079737,0.3771093,2.736212,0.6115718,0.5089983,2.722443,0.7447745,0.4821317,2.744207,0.4489693,0.5455807,2.586651,0.1561458,0.6058761,2.509498,-0.08034776,0.5439788,2.462561,-0.132314,0.5270418,2.448865,0.552596,0.2810188,2.842571,0.6343336,-0.009996505,2.927237,0.7986756,-0.1628706,2.844185,0.8092846,-0.1375321,2.810692,-0.02541097,0.2733849,2.672307,0.1158349,-0.1416436,2.583887,0.1248463,-0.610139,2.544685,0.1711029,-0.6932846,2.47901,0.0196227,0.1868425,2.745745,0.2241881,-0.1645966,2.660962,0.2122629,-0.53945,2.698736,0.1657123,-0.6184622,2.55152,0.5372222,0.4769155,2.72895,-0.1972747,0.4966223,2.461739,-0.1248728,0.4707837,2.451917,0.8505193,-0.1505884,2.751618,0.8229777,-0.1159503,2.7992
Standing,-0.01155104,0.2550465,2.721829,0.306929,0.3795042,2.73253,0.6116263,0.508524,2.722096,0.7447301,0.4816551,2.743509,0.4495801,0.5451621,2.585812,0.1532421,0.6051369,2.505708,-0.08092535,0.5421104,2.460285,-0.1328648,0.5253269,2.446997,0.5532054,0.2807331,2.842988,0.6061653,0.04914269,2.91949,0.7410982,-0.1435407,2.890733,0.7983587,-0.137094,2.813167,-0.02876661,0.292331,2.656749,0.1161505,-0.1236066,2.590054,0.1084403,-0.5351945,2.548981,0.1418179,-0.6204588,2.432299,0.00358616,0.2123406,2.70024,0.2239929,-0.1649944,2.660118,0.2395288,-0.5749644,2.682846,0.1883545,-0.6503906,2.539063,0.5371429,0.4767393,2.728164,-0.2004628,0.4985741,2.47067,-0.1151305,0.472342,2.459667,0.8495897,-0.1508917,2.760667,0.816615,-0.1184053,2.791802
Standing,-0.004194117,0.2348133,2.743902,0.3079354,0.376894,2.734883,0.6117923,0.5081652,2.721815,0.7447039,0.4810737,2.742797,0.4512098,0.5433018,2.585402,0.1572576,0.6046618,2.504973,-0.07934196,0.5420395,2.45883,-0.131313,0.5257456,2.444757,0.5532209,0.2806015,2.842937,0.6383113,-0.009061299,2.919409,0.7985089,-0.1729112,2.853492,0.8356735,-0.1403637,2.78451,-0.02505247,0.2730949,2.670159,0.1161976,-0.1417816,2.580342,0.1234414,-0.6109077,2.544422,0.1741472,-0.6924525,2.481747,0.01924772,0.1871232,2.743555,0.2237735,-0.1587168,2.65708,0.2120197,-0.5384707,2.69483,0.1701282,-0.6218284,2.549416,0.5373426,0.4762402,2.728058,-0.1956431,0.4957083,2.46341,-0.1202659,0.4714063,2.44925,0.8489444,-0.1533796,2.734612,0.8369394,-0.127054,2.768
Standing,-0.009782815,0.2506216,2.721125,0.3074305,0.3784966,2.731857,0.6119182,0.5078714,2.721681,0.7448364,0.4810081,2.742433,0.4510425,0.5433542,2.584804,0.1565264,0.6044556,2.503617,-0.08029507,0.5400491,2.455655,-0.1313917,0.524465,2.442867,0.5532281,0.2809444,2.841961,0.6036922,0.05699819,2.919495,0.7451404,-0.1289194,2.87506,0.7851688,-0.1302441,2.829802,-0.02788144,0.288175,2.654342,0.1143099,-0.1285881,2.586502,0.1064668,-0.5403385,2.548466,0.1403672,-0.6256289,2.432144,0.006347156,0.2083903,2.700145,0.2236909,-0.1564191,2.656157,0.2180892,-0.5669258,2.677232,0.1867676,-0.6508789,2.537109,0.5373985,0.4761194,2.7276,-0.1986581,0.4968832,2.462585,-0.122021,0.4748522,2.456819,0.8541186,-0.1431048,2.769248,0.8152362,-0.1212734,2.7992
Standing,-0.004013667,0.2297391,2.741265,0.3103211,0.3717524,2.733871,0.6157441,0.5021951,2.718475,0.750545,0.4801859,2.740366,0.455695,0.5353942,2.582987,0.160143,0.604324,2.502409,-0.07845081,0.5397664,2.453752,-0.1297953,0.5239989,2.443451,0.5479333,0.2707995,2.825272,0.5912814,0.06886852,2.924989,0.7359306,-0.1138478,2.876335,0.7866073,-0.1312134,2.832269,-0.02578425,0.2694466,2.668299,0.1157168,-0.1456207,2.58141,0.1254149,-0.6146356,2.543596,0.1757771,-0.6956851,2.478726,0.02049442,0.1791217,2.739783,0.2236629,-0.1577505,2.655778,0.211275,-0.5364851,2.696791,0.1694345,-0.6198068,2.551296,0.5407493,0.4705521,2.725436,-0.1951796,0.4937146,2.460965,-0.117655,0.468698,2.441,0.8483234,-0.1454769,2.754124,0.826363,-0.1200795,2.799
Standing,-0.01166772,0.2546063,2.717244,0.3081912,0.376714,2.729192,0.6154032,0.5024554,2.718362,0.7499791,0.4803663,2.739587,0.4546152,0.5371152,2.58195,0.1597337,0.6042738,2.501332,-0.08022272,0.5369759,2.451394,-0.1296898,0.5194324,2.439281,0.5501135,0.2752081,2.828672,0.5963338,0.0643821,2.920731,0.738052,-0.1228266,2.886949,0.7947007,-0.1337159,2.819411,-0.02920493,0.2928331,2.651289,0.1190199,-0.1220512,2.58617,0.1061769,-0.533704,2.547821,0.138837,-0.6186389,2.430389,0.004203552,0.2113144,2.698272,0.2214831,-0.1566259,2.656224,0.2186777,-0.5671477,2.677331,0.1903076,-0.6499023,2.537109,0.5400897,0.4713942,2.724671,-0.1921284,0.4899578,2.453659,-0.1159291,0.4654982,2.441571,0.8470286,-0.1414938,2.768467,0.8257039,-0.1184669,2.791231
Standing,-0.003131391,0.2373086,2.740184,0.3088212,0.3757474,2.731282,0.6151084,0.502916,2.718247,0.7493756,0.4804465,2.738814,0.4546137,0.537177,2.581915,0.1626577,0.6036898,2.499779,-0.0784681,0.5358581,2.450081,-0.1278461,0.515659,2.438627,0.5509809,0.2757033,2.832361,0.6116789,0.04199414,2.919804,0.7437214,-0.1531647,2.901141,0.8044246,-0.1379578,2.811067,-0.02392988,0.2742756,2.670397,0.08362192,-0.14859,2.564643,0.1223885,-0.6038085,2.544266,0.1543651,-0.6883301,2.427597,0.01967263,0.1914698,2.733424,0.2225246,-0.1945474,2.733276,0.239272,-0.6380587,2.665183,0.1687651,-0.6589538,2.522627,0.5400019,0.4715523,2.724693,-0.1918904,0.4869554,2.454472,-0.1206464,0.4544835,2.435909,0.8552308,-0.1507617,2.754863,0.8359863,-0.1210624,2.7772
Standing,-0.009014953,0.2459278,2.723449,0.3079909,0.3773387,2.72904,0.6148472,0.5035262,2.718133,0.7489303,0.4817486,2.737525,0.4544292,0.5387096,2.581403,0.1619463,0.6034234,2.498757,-0.07940541,0.5313171,2.447997,-0.1262849,0.510364,2.43809,0.5518797,0.2773216,2.833108,0.608298,0.04911853,2.918121,0.7549565,-0.1326655,2.874285,0.8105909,-0.1299974,2.810347,-0.02791232,0.2811063,2.659807,0.05245455,-0.1506646,2.576367,0.1220578,-0.5988181,2.543649,0.1549283,-0.6832213,2.42713,0.009030997,0.204616,2.702482,0.2129341,-0.1773079,2.727505,0.23975,-0.6295289,2.673843,0.1778092,-0.6536585,2.533918,0.5396094,0.4724578,2.724107,-0.1906432,0.4756247,2.456111,-0.1141052,0.4547323,2.4407,0.8656638,-0.1362454,2.764356,0.8292566,-0.1183656,2.786448
Sitting,0.5098304,-0.2866656,2.837618,0.4867977,-0.05255133,2.789653,0.4678591,0.1766941,2.729896,0.5010032,0.2766879,2.66848,0.3188804,0.1514359,2.731367,0.208999,0.006730534,2.612197,0.2526851,-0.09760045,2.4289,0.3591509,-0.2214325,2.258473,0.5842075,0.09679291,2.706536,0.6367628,-0.003494209,2.518753,0.5953879,0.2005496,2.520466,0.5812485,0.2334417,2.529294,0.430016,-0.283479,2.809018,0.3004411,-0.193155,2.477487,0.273783,-0.5435696,2.435949,0.2625859,-0.5766067,2.336489,0.5782598,-0.2837984,2.806529,0.6381956,-0.2075659,2.453329,0.5699541,-0.5594845,2.449601,0.6535427,-0.5736139,2.431739,0.4726983,0.1199929,2.746965,0.3925831,-0.2536384,2.239556,0.3522174,-0.2862969,2.281273,0.5316814,0.2983219,2.555579,0.5242776,0.2795452,2.555
Sitting,0.5100105,-0.2873719,2.837578,0.4876517,-0.05592904,2.790314,0.4675758,0.169274,2.732473,0.5001171,0.2713961,2.67294,0.3181231,0.1510316,2.730951,0.208559,0.006092263,2.61178,0.2520533,-0.09786647,2.428215,0.3577608,-0.2211993,2.257699,0.5842741,0.09801162,2.704221,0.6365865,-0.002727511,2.516616,0.5985387,0.2015835,2.523166,0.5616518,0.2747379,2.543825,0.4307092,-0.2844105,2.809222,0.3005578,-0.1930665,2.478216,0.273783,-0.5435495,2.435938,0.2622088,-0.5764608,2.336451,0.5781311,-0.2844881,2.806194,0.6381522,-0.2071286,2.453264,0.5699262,-0.5597601,2.449841,0.6535867,-0.5737158,2.431708,0.4728695,0.1137623,2.748893,0.3862703,-0.2553005,2.238227,0.3526765,-0.2801457,2.271054,0.5287466,0.3298759,2.516028,0.5261891,0.238601,2.590471
Sitting,0.5099745,-0.2880637,2.837124,0.4879974,-0.0576489,2.790398,0.4676037,0.1667365,2.73351,0.5001562,0.2691474,2.674288,0.3173385,0.1506075,2.730438,0.2079961,0.005699542,2.611006,0.2514944,-0.09822062,2.42742,0.3561936,-0.2203558,2.257617,0.5848878,0.09917077,2.697208,0.6373603,-0.004286475,2.511224,0.5989913,0.2000009,2.517511,0.5891997,0.2291837,2.526091,0.4310106,-0.2849833,2.809089,0.3006663,-0.1932616,2.478271,0.2736608,-0.5432284,2.435896,0.2605121,-0.5760974,2.336586,0.5776073,-0.2854683,2.805,0.6381565,-0.20627,2.452596,0.568614,-0.5608382,2.453242,0.650322,-0.5762066,2.444706,0.4730017,0.1113767,2.749665,0.3864032,-0.254559,2.237322,0.3523009,-0.2799169,2.2728,0.5577888,0.2955109,2.538215,0.5582374,0.2624485,2.546556
Sitting,0.5099275,-0.2883706,2.836826,0.4881932,-0.05859985,2.790441,0.4676314,0.16522,2.734125,0.5008044,0.2674836,2.674935,0.3171981,0.1509074,2.73002,0.2077656,0.005910014,2.610796,0.2502723,-0.09820514,2.427079,0.3545417,-0.2220729,2.25625,0.5853808,0.10007,2.693426,0.6378911,-0.005192065,2.508528,0.5996921,0.1988364,2.518142,0.5904463,0.2278005,2.525079,0.4312548,-0.2852381,2.808805,0.3008847,-0.1942227,2.477792,0.273662,-0.5432274,2.435892,0.2597016,-0.5760624,2.336681,0.5772359,-0.2858749,2.804563,0.6380261,-0.2055768,2.452465,0.5685555,-0.5608928,2.453072,0.6509383,-0.57587,2.441787,0.4730845,0.1099716,2.750123,0.3853931,-0.2558355,2.235682,0.3604923,-0.2896747,2.28125,0.535726,0.3010924,2.547461,0.5818976,0.1643971,2.526834
Sitting,0.5068862,-0.2896075,2.836773,0.4924543,-0.0630597,2.790256,0.4928313,0.1510823,2.733047,0.503974,0.2611387,2.678766,0.3168173,0.1509934,2.729492,0.2071339,0.005998704,2.610518,0.2498649,-0.09815327,2.426877,0.3513314,-0.2207594,2.256162,0.5855505,0.1005014,2.691087,0.6375369,-0.004741859,2.506012,0.599735,0.1990253,2.518775,0.5910802,0.2285995,2.524173,0.4300466,-0.2857718,2.809054,0.3005673,-0.1944282,2.477772,0.2736537,-0.5430472,2.435722,0.2593075,-0.575724,2.336481,0.5718942,-0.2878534,2.803854,0.6375073,-0.2051276,2.453322,0.5685183,-0.5609469,2.453125,0.6513755,-0.5756064,2.43965,0.4914297,0.09862345,2.749367,0.3784419,-0.2546018,2.236798,0.3526423,-0.2898815,2.278692,0.5321177,0.2992765,2.546715,0.5761248,0.1763077,2.516667
Sitting,0.5066984,-0.2897168,2.836563,0.4915545,-0.06323471,2.79023,0.4774266,0.1551289,2.734411,0.5017282,0.2622404,2.678266,0.31648,0.1508804,2.72906,0.2069453,0.005745663,2.610127,0.2491942,-0.0980081,2.426134,0.3500917,-0.2225195,2.255289,0.5858036,0.1004724,2.688517,0.6379954,-0.005231606,2.503786,0.5995552,0.1982823,2.517807,0.588973,0.2322722,2.52485,0.4300012,-0.2858057,2.809008,0.3003841,-0.1942771,2.477836,0.2736152,-0.5430353,2.435713,0.2587393,-0.5757613,2.336586,0.5716372,-0.2879844,2.803459,0.6373143,-0.2040679,2.453235,0.5722842,-0.5590371,2.434646,0.6493217,-0.5759043,2.439575,0.4828274,0.1005234,2.750088,0.3804674,-0.2566802,2.234782,0.3517476,-0.288909,2.275446,0.5257956,0.2990451,2.549471,0.5445479,0.2548452,2.534833
Sitting,0.5066869,-0.2899296,2.836151,0.4911394,-0.06337209,2.790131,0.4747502,0.1559287,2.734661,0.5029544,0.261942,2.678089,0.3162185,0.1510284,2.728922,0.2067672,0.006037121,2.609711,0.2473242,-0.09615786,2.424412,0.3490571,-0.2220629,2.256343,0.5859674,0.1006261,2.68781,0.6379746,-0.005275909,2.50314,0.6002816,0.1981993,2.518545,0.595526,0.2285899,2.526185,0.4300493,-0.2859367,2.808804,0.3003107,-0.194437,2.477673,0.2734672,-0.5431363,2.43582,0.258474,-0.5758376,2.3367,0.5716386,-0.2882127,2.802835,0.6374701,-0.2033804,2.452873,0.5718277,-0.5622982,2.454672,0.6544272,-0.5773162,2.441999,0.4802847,0.1011491,2.750267,0.3762971,-0.2571591,2.236566,0.354029,-0.2861165,2.276516,0.5393758,0.3009435,2.555331,0.5858398,0.1595068,2.5315
Sitting,0.5065733,-0.2898415,2.836208,0.4908912,-0.06226727,2.789721,0.4740305,0.1615134,2.732029,0.5035186,0.2660988,2.67423,0.3160464,0.151014,2.728634,0.2066179,0.006031326,2.609388,0.2476444,-0.09593154,2.424065,0.3476324,-0.2211127,2.255835,0.5861466,0.1005828,2.68705,0.6380986,-0.005561347,2.502511,0.610402,0.199376,2.518012,0.5762746,0.2772475,2.53593,0.4298086,-0.2858144,2.808804,0.3004463,-0.1951259,2.477287,0.2734196,-0.5437429,2.435993,0.2582747,-0.5766177,2.337001,0.5716431,-0.2880952,2.802971,0.637477,-0.2031897,2.453029,0.5751255,-0.5635021,2.460211,0.6594341,-0.5761091,2.4379,0.4793344,0.1055974,2.748376,0.3752547,-0.2563804,2.235291,0.3400986,-0.2849475,2.276,0.5398859,0.3263355,2.512316,0.5325233,0.2501062,2.5792
Sitting,0.5064148,-0.2895694,2.836284,0.4906814,-0.06115223,2.789452,0.4737191,0.1640826,2.73112,0.5045521,0.2675823,2.672529,0.3155618,0.1509857,2.727971,0.206191,0.00587897,2.608835,0.2460853,-0.09497448,2.422621,0.3465211,-0.2211735,2.255457,0.5866681,0.1003797,2.685879,0.6387889,-0.006761153,2.502006,0.6105088,0.1996456,2.5177,0.57809,0.2770479,2.536313,0.4295368,-0.285487,2.809021,0.3001633,-0.1951541,2.477407,0.273213,-0.5438771,2.436093,0.2579662,-0.5768128,2.337154,0.5716239,-0.2878093,2.802962,0.6375539,-0.2029033,2.453041,0.5852737,-0.559207,2.442601,0.665274,-0.5768995,2.437662,0.4788622,0.1079867,2.747631,0.3724538,-0.2554921,2.234776,0.3495989,-0.2933243,2.2813,0.5437852,0.3274402,2.512765,0.5285801,0.2470805,2.581197
Sitting,0.5061275,-0.2899985,2.836089,0.4900624,-0.06169239,2.789584,0.4722311,0.1630405,2.732096,0.5041041,0.2664228,2.673644,0.3141045,0.1508658,2.727527,0.2047394,0.005986759,2.608084,0.2452742,-0.0948189,2.421988,0.3452328,-0.2194472,2.253912,0.5870817,0.1001501,2.685029,0.6392001,-0.007380211,2.501397,0.6121783,0.1985441,2.516809,0.5824072,0.2763445,2.535722,0.4293292,-0.2859146,2.80872,0.3000757,-0.1954161,2.477104,0.2731398,-0.5440537,2.436352,0.2578911,-0.5769161,2.337373,0.5713793,-0.2881594,2.802896,0.6375492,-0.2028485,2.453128,0.587217,-0.5583457,2.440104,0.6661006,-0.57716,2.437827,0.4774926,0.1071296,2.748366,0.3733533,-0.2559431,2.236371,0.3303429,-0.2727399,2.258077,0.546248,0.3250191,2.513609,0.5307808,0.2488034,2.57886
Sitting,0.5055213,-0.2898078,2.836143,0.4894891,-0.06050181,2.78899,0.4718651,0.1662985,2.730132,0.5036058,0.2692356,2.67118,0.3123369,0.1500171,2.72647,0.2041033,0.004632355,2.606585,0.2453295,-0.09539878,2.420215,0.3444821,-0.2198672,2.253273,0.5873833,0.1000818,2.684829,0.639456,-0.009716041,2.502613,0.6221619,0.1961843,2.518592,0.6023868,0.2600159,2.530197,0.4282301,-0.285648,2.808851,0.2996361,-0.1953324,2.476918,0.2729731,-0.544057,2.436413,0.2580231,-0.5770425,2.337453,0.5712074,-0.2880399,2.802909,0.6375585,-0.2027066,2.453186,0.5879752,-0.55814,2.439651,0.6667344,-0.5771148,2.437596,0.476907,0.1098953,2.74681,0.375595,-0.2544359,2.23385,0.3389357,-0.2797067,2.266016,0.5468811,0.3153345,2.534765,0.5578167,0.2736261,2.558889
Sitting,0.5050013,-0.2894381,2.836122,0.4880964,-0.05885014,2.78809,0.4693385,0.1694439,2.727993,0.5030729,0.2718369,2.668937,0.3123028,0.149682,2.726855,0.2040125,0.004849178,2.606291,0.2441855,-0.09488989,2.419516,0.3436436,-0.2200303,2.252876,0.5875931,0.09989016,2.684741,0.6394631,-0.0103182,2.502723,0.6231689,0.1957169,2.518199,0.6087691,0.2664431,2.526297,0.4274753,-0.2851932,2.808754,0.2990364,-0.1951748,2.476676,0.2729171,-0.5440983,2.436451,0.2578212,-0.5772594,2.337616,0.5709772,-0.2877527,2.802946,0.6376414,-0.2024243,2.45329,0.5932199,-0.5558225,2.456603,0.6682847,-0.5773723,2.43777,0.4745495,0.1127717,2.744987,0.3755304,-0.2579403,2.234361,0.3381757,-0.2786634,2.265098,0.5999747,0.3200134,2.517885,0.5551964,0.2614359,2.562612
Sitting,0.5047812,-0.2888653,2.836516,0.4874689,-0.05765809,2.787835,0.4681195,0.1711625,2.726915,0.5020239,0.2733918,2.667724,0.3112852,0.1495126,2.726344,0.2031996,0.004662345,2.605605,0.2391677,-0.09995294,2.42071,0.3426377,-0.2217689,2.254846,0.5876917,0.09987296,2.684924,0.6382048,-0.0160424,2.506277,0.6260406,0.1909124,2.515699,0.6173894,0.2656305,2.524474,0.4271355,-0.2847766,2.809049,0.298553,-0.1951626,2.476917,0.2728895,-0.5441303,2.436481,0.2579898,-0.5774073,2.337679,0.5710096,-0.2869128,2.803516,0.6376162,-0.2022148,2.453688,0.593631,-0.5568967,2.450089,0.669699,-0.5776064,2.438824,0.4734386,0.1144127,2.744137,0.3740625,-0.2541409,2.235742,0.342201,-0.284723,2.271066,0.6098973,0.3147338,2.517101,0.5602462,0.2674494,2.561938
Sitting,0.5044725,-0.2887107,2.836555,0.486772,-0.05717614,2.787761,0.4671089,0.1717487,2.726916,0.5011055,0.2738258,2.667693,0.3103157,0.1502717,2.726351,0.203003,0.00460602,2.605942,0.2377991,-0.0993657,2.420432,0.341468,-0.221864,2.254716,0.5876557,0.09925718,2.685236,0.6253746,-0.05149266,2.532767,0.6307766,0.1733761,2.511478,0.629775,0.254509,2.50891,0.4267341,-0.284554,2.809216,0.2983728,-0.1954311,2.476856,0.2728635,-0.5442166,2.43652,0.2580316,-0.577499,2.33771,0.5708403,-0.2868144,2.80347,0.6376559,-0.2019956,2.453719,0.5853326,-0.5621766,2.465694,0.6691625,-0.5773979,2.43874,0.4724629,0.1150056,2.744113,0.3743153,-0.2592973,2.237499,0.3396558,-0.2881918,2.281444,0.6234829,0.3046429,2.498698,0.5648464,0.2652679,2.556143
Sitting,0.5045024,-0.2885533,2.836565,0.4848981,-0.05640454,2.788032,0.4598734,0.1730566,2.728435,0.4997896,0.2733792,2.669123,0.308849,0.1504469,2.726697,0.2029061,0.003751979,2.606344,0.2361111,-0.09859672,2.419593,0.3394508,-0.2224687,2.254249,0.5875108,0.09906263,2.685836,0.6244274,-0.05393778,2.535581,0.6365573,0.1754222,2.506887,0.6441002,0.252446,2.494759,0.4267391,-0.2845158,2.809221,0.2982974,-0.1958585,2.476764,0.2728693,-0.5442611,2.436548,0.2581528,-0.5775056,2.337698,0.5709731,-0.2864307,2.80348,0.6377625,-0.2015877,2.453731,0.5865356,-0.5626044,2.438632,0.6665518,-0.5764739,2.436925,0.4668184,0.1162321,2.745232,0.3686512,-0.2564346,2.233221,0.3319902,-0.2907493,2.2751,0.6367865,0.2962082,2.484707,0.6137917,0.2591273,2.490071
Sitting,0.5044765,-0.2885587,2.836542,0.4842596,-0.05624344,2.788095,0.4589924,0.1732772,2.728769,0.4988451,0.2730072,2.6707,0.3080387,0.1502716,2.726401,0.20337,0.002761299,2.605931,0.2361915,-0.09829444,2.418379,0.3388781,-0.2218627,2.254187,0.5872455,0.09798414,2.686602,0.6243644,-0.05522616,2.536642,0.6398861,0.1656986,2.498322,0.6516683,0.2357982,2.480837,0.4266832,-0.2845499,2.809196,0.2981555,-0.1961709,2.476696,0.2728551,-0.5442574,2.436519,0.2583996,-0.5774724,2.33761,0.5709752,-0.286419,2.803455,0.6378808,-0.201216,2.453822,0.5873591,-0.5601212,2.437224,0.6663945,-0.5760664,2.436948,0.4659047,0.1164535,2.745514,0.3678023,-0.255788,2.23418,0.3320584,-0.2880864,2.274186,0.6553097,0.2905143,2.465904,0.623793,0.2444893,2.469125
